City Key,City,State Province,Sales Territory
62074,Huntington,Utah,Rocky Mountain
62075,Huntsville,Utah,Rocky Mountain
62076,Hurricane,Utah,Rocky Mountain
62077,Hyde Park,Utah,Rocky Mountain
62078,Hyrum,Utah,Rocky Mountain
62079,Ibapah,Utah,Rocky Mountain
62080,Independence,Utah,Rocky Mountain
62081,Indianola,Utah,Rocky Mountain
62082,Iron Springs,Utah,Rocky Mountain
62083,Ivins,Utah,Rocky Mountain
62084,Jensen,Utah,Rocky Mountain
62085,Jericho,Utah,Rocky Mountain
62086,Joseph,Utah,Rocky Mountain
62087,Junction,Utah,Rocky Mountain
62088,Kamas,Utah,Rocky Mountain
62089,Kanab,Utah,Rocky Mountain
62090,Kanarraville,Utah,Rocky Mountain
62091,Kanosh,Utah,Rocky Mountain
62092,Kaysville,Utah,Rocky Mountain
62093,Kearns,Utah,Rocky Mountain
62094,Kenilworth,Utah,Rocky Mountain
62095,Kingston,Utah,Rocky Mountain
62096,Knolls,Utah,Rocky Mountain
62097,Koosharem,Utah,Rocky Mountain
62098,La Sal,Utah,Rocky Mountain
62099,La Verkin,Utah,Rocky Mountain
62100,Lake Shore,Utah,Rocky Mountain
62101,Lakeside,Utah,Rocky Mountain
62102,Laketown,Utah,Rocky Mountain
62103,Lapoint,Utah,Rocky Mountain
62104,Latimer,Utah,Rocky Mountain
62105,Layton,Utah,Rocky Mountain
62106,Leamington,Utah,Rocky Mountain
62107,Leeds,Utah,Rocky Mountain
62108,Lehi,Utah,Rocky Mountain
62109,Levan,Utah,Rocky Mountain
62110,Lewiston,Utah,Rocky Mountain
62111,Lindon,Utah,Rocky Mountain
62112,Loa,Utah,Rocky Mountain
62113,Lofgreen,Utah,Rocky Mountain
62114,Logan,Utah,Rocky Mountain
62115,Low,Utah,Rocky Mountain
62116,Lucin,Utah,Rocky Mountain
62117,Lund,Utah,Rocky Mountain
62118,Lyman,Utah,Rocky Mountain
62119,Lynn,Utah,Rocky Mountain
62120,Lynndyl,Utah,Rocky Mountain
62121,Maeser,Utah,Rocky Mountain
62122,Magna,Utah,Rocky Mountain
62123,Manderfield,Utah,Rocky Mountain
62124,Manila,Utah,Rocky Mountain
62125,Manti,Utah,Rocky Mountain
62126,Mantua,Utah,Rocky Mountain
62127,Mapleton,Utah,Rocky Mountain
62128,Marion,Utah,Rocky Mountain
62129,Marriott-Slaterville,Utah,Rocky Mountain
62130,Marysvale,Utah,Rocky Mountain
62131,Mayfield,Utah,Rocky Mountain
62132,Meadow,Utah,Rocky Mountain
62133,Mendon,Utah,Rocky Mountain
62134,Mexican Hat,Utah,Rocky Mountain
62135,Midvale,Utah,Rocky Mountain
62136,Midway,Utah,Rocky Mountain
62137,Milburn,Utah,Rocky Mountain
62138,Milford,Utah,Rocky Mountain
62139,Millcreek,Utah,Rocky Mountain
62140,Mills,Utah,Rocky Mountain
62141,Millville,Utah,Rocky Mountain
62142,Minersville,Utah,Rocky Mountain
62143,Moab,Utah,Rocky Mountain
62144,Modena,Utah,Rocky Mountain
62145,Mona,Utah,Rocky Mountain
62146,Monroe,Utah,Rocky Mountain
62147,Montezuma Creek,Utah,Rocky Mountain
62148,Monticello,Utah,Rocky Mountain
62149,Moore,Utah,Rocky Mountain
62150,Morgan,Utah,Rocky Mountain
62151,Moroni,Utah,Rocky Mountain
62152,Mount Carmel,Utah,Rocky Mountain
62153,Mount Pleasant,Utah,Rocky Mountain
62154,Mountain Green,Utah,Rocky Mountain
62155,Mountain Home,Utah,Rocky Mountain
62156,Murray,Utah,Rocky Mountain
62157,Myton,Utah,Rocky Mountain
62158,Naples,Utah,Rocky Mountain
62159,Neola,Utah,Rocky Mountain
62160,Nephi,Utah,Rocky Mountain
62161,New Harmony,Utah,Rocky Mountain
62162,Newcastle,Utah,Rocky Mountain
62163,Newton,Utah,Rocky Mountain
62164,Nibley,Utah,Rocky Mountain
62165,North Logan,Utah,Rocky Mountain
62166,North Ogden,Utah,Rocky Mountain
62167,North Salt Lake,Utah,Rocky Mountain
62168,Oak City,Utah,Rocky Mountain
62169,Oakley,Utah,Rocky Mountain
62170,Oasis,Utah,Rocky Mountain
62171,Ogden,Utah,Rocky Mountain
62172,Oljato,Utah,Rocky Mountain
62173,Ophir,Utah,Rocky Mountain
62174,Orangeville,Utah,Rocky Mountain
62175,Orderville,Utah,Rocky Mountain
62176,Orem,Utah,Rocky Mountain
62177,Ouray,Utah,Rocky Mountain
62178,Palmyra,Utah,Rocky Mountain
62179,Panguitch,Utah,Rocky Mountain
62180,Paradise,Utah,Rocky Mountain
62181,Paragonah,Utah,Rocky Mountain
62182,Park City,Utah,Rocky Mountain
62183,Park Valley,Utah,Rocky Mountain
62184,Parowan,Utah,Rocky Mountain
62185,Payson,Utah,Rocky Mountain
62186,Penrose,Utah,Rocky Mountain
62187,Peoa,Utah,Rocky Mountain
62188,Redmond,Oregon,Far West
62189,Reedsport,Oregon,Far West
62190,Rhododendron,Oregon,Far West
62191,Richland,Oregon,Far West
62192,Rickreall,Oregon,Far West
62193,Riddle,Oregon,Far West
62194,Rieth,Oregon,Far West
62195,Riley,Oregon,Far West
62196,River Road,Oregon,Far West
62197,Rivergrove,Oregon,Far West
62198,Riverside,Oregon,Far West
62199,Riverton,Oregon,Far West
62200,Rock Creek,Oregon,Far West
62201,Rockaway Beach,Oregon,Far West
62202,Rockwood,Oregon,Far West
62203,Rogue River,Oregon,Far West
62204,Rose Lodge,Oregon,Far West
62205,Roseburg,Oregon,Far West
62206,Roseburg North,Oregon,Far West
62207,Rowena,Oregon,Far West
62208,Ruch,Oregon,Far West
62209,Rufus,Oregon,Far West
62210,Saint Helens,Oregon,Far West
62211,Saint Paul,Oregon,Far West
62212,Salem,Oregon,Far West
62213,Sandy,Oregon,Far West
62214,Santa Clara,Oregon,Far West
62215,Scappoose,Oregon,Far West
62216,Scio,Oregon,Far West
62217,Scotts Mills,Oregon,Far West
62218,Scottsburg,Oregon,Far West
62219,Seal Rock,Oregon,Far West
62220,Seaside,Oregon,Far West
62221,Selma,Oregon,Far West
62222,Seneca,Oregon,Far West
62223,Shady Cove,Oregon,Far West
62224,Shaniko,Oregon,Far West
62225,Shedd,Oregon,Far West
62226,Sheridan,Oregon,Far West
62227,Sherwood,Oregon,Far West
62228,Siletz,Oregon,Far West
62229,Siltcoos,Oregon,Far West
62230,Silver Lake,Oregon,Far West
62231,Silverton,Oregon,Far West
62232,Silvies,Oregon,Far West
62233,Simnasho,Oregon,Far West
62234,Sisters,Oregon,Far West
62235,Sixes,Oregon,Far West
62236,Sodaville,Oregon,Far West
62237,South Beach,Oregon,Far West
62238,South Lebanon,Oregon,Far West
62239,Sprague River,Oregon,Far West
62240,Spray,Oregon,Far West
62241,Springfield,Oregon,Far West
62242,Stafford,Oregon,Far West
62243,Stanfield,Oregon,Far West
62244,Stayton,Oregon,Far West
62245,Sublimity,Oregon,Far West
62246,Summer Lake,Oregon,Far West
62247,Summerville,Oregon,Far West
62248,Summit,Oregon,Far West
62249,Sumpter,Oregon,Far West
62250,Sutherlin,Oregon,Far West
62251,Sweet Home,Oregon,Far West
62252,Swisshome,Oregon,Far West
62253,Takilma,Oregon,Far West
62254,Talent,Oregon,Far West
62255,Tangent,Oregon,Far West
62256,Telocaset,Oregon,Far West
62257,Tenmile,Oregon,Far West
62258,Terrebonne,Oregon,Far West
62259,The Dalles,Oregon,Far West
62260,Tidewater,Oregon,Far West
62261,Tigard,Oregon,Far West
62262,Tillamook,Oregon,Far West
62263,Tiller,Oregon,Far West
62264,Timber,Oregon,Far West
62265,Toledo,Oregon,Far West
62266,Trail,Oregon,Far West
62267,Tri-City,Oregon,Far West
62268,Troutdale,Oregon,Far West
62269,Troy,Oregon,Far West
62270,Tualatin,Oregon,Far West
62271,Tumalo,Oregon,Far West
62272,Turner,Oregon,Far West
62273,Tygh Valley,Oregon,Far West
62274,Ukiah,Oregon,Far West
62275,Umapine,Oregon,Far West
62276,Umatilla,Oregon,Far West
62277,Umpqua,Oregon,Far West
62278,Union,Oregon,Far West
62279,Union Creek,Oregon,Far West
62280,Unity,Oregon,Far West
62281,Vale,Oregon,Far West
62282,Valley Falls,Oregon,Far West
62283,Valsetz,Oregon,Far West
62284,Veneta,Oregon,Far West
62285,Vernonia,Oregon,Far West
62286,Vida,Oregon,Far West
62287,Wagontire,Oregon,Far West
62288,Waldport,Oregon,Far West
62289,Wallowa,Oregon,Far West
62290,Walterville,Oregon,Far West
62291,Wamic,Oregon,Far West
62292,Wapinitia,Oregon,Far West
62293,Warm Springs,Oregon,Far West
62294,Warren,Oregon,Far West
62295,Warrenton,Oregon,Far West
62296,Wasco,Oregon,Far West
62297,Waterloo,Oregon,Far West
62298,West Linn,Oregon,Far West
62299,West Slope,Oregon,Far West
62300,Westfall,Oregon,Far West
62301,Westfir,Oregon,Far West
62302,Weston,Oregon,Far West
62303,Westport,Oregon,Far West
62304,Wheeler,Oregon,Far West
62305,White City,Oregon,Far West
62306,Whiteson,Oregon,Far West
62307,Wilderville,Oregon,Far West
62308,Willamina,Oregon,Far West
62309,Williams,Oregon,Far West
62310,Willowdale,Oregon,Far West
62311,Wilsonville,Oregon,Far West
62312,Wimer,Oregon,Far West
62313,Winchester,Oregon,Far West
62314,Winchester Bay,Oregon,Far West
62315,Winston,Oregon,Far West
62316,Wolf Creek,Oregon,Far West
62317,Wood Village,Oregon,Far West
62318,Woodburn,Oregon,Far West
62319,Worden,Oregon,Far West
62320,Yachats,Oregon,Far West
62321,Yamhill,Oregon,Far West
62322,Yoncalla,Oregon,Far West
62323,Pondosa,Oregon,Far West
62324,McClellanville,South Carolina,Southeast
62325,McColl,South Carolina,Southeast
62326,McConnells,South Carolina,Southeast
62327,McCormick,South Carolina,Southeast
62328,Meggett,South Carolina,Southeast
62329,Meriwether,South Carolina,Southeast
62330,Miley,South Carolina,Southeast
62331,Millett,South Carolina,Southeast
62332,Modoc,South Carolina,Southeast
62333,Monarch Mill,South Carolina,Southeast
62334,Moncks Corner,South Carolina,Southeast
62335,Monetta,South Carolina,Southeast
62336,Mont Clare,South Carolina,Southeast
62337,Monticello,South Carolina,Southeast
62338,Montmorenci,South Carolina,Southeast
62339,Moore,South Carolina,Southeast
62340,Morgana,South Carolina,Southeast
62341,Mount Carmel,South Carolina,Southeast
62342,Mount Croghan,South Carolina,Southeast
62343,Mount Holly,South Carolina,Southeast
62344,Mount Pleasant,South Carolina,Southeast
62345,Mountville,South Carolina,Southeast
62346,Mullins,South Carolina,Southeast
62347,Murrells Inlet,South Carolina,Southeast
62348,Myrtle Beach,South Carolina,Southeast
62349,Neeses,South Carolina,Southeast
62350,Nesmith,South Carolina,Southeast
62351,New Ellenton,South Carolina,Southeast
62352,New Zion,South Carolina,Southeast
62353,Newberry,South Carolina,Southeast
62354,Newport,South Carolina,Southeast
62355,Newry,South Carolina,Southeast
62356,Nichols,South Carolina,Southeast
62357,Ninety Six,South Carolina,Southeast
62358,Nixons Crossroads,South Carolina,Southeast
62359,Norris,South Carolina,Southeast
62360,North,South Carolina,Southeast
62361,North Augusta,South Carolina,Southeast
62362,North Charleston,South Carolina,Southeast
62363,North Hartsville,South Carolina,Southeast
62364,North Myrtle Beach,South Carolina,Southeast
62365,Norway,South Carolina,Southeast
62366,Oak Grove,South Carolina,Southeast
62367,Oakland,South Carolina,Southeast
62368,Oakley,South Carolina,Southeast
62369,Olanta,South Carolina,Southeast
62370,Olar,South Carolina,Southeast
62371,Orangeburg,South Carolina,Southeast
62372,Oswego,South Carolina,Southeast
62373,Pacolet,South Carolina,Southeast
62374,Pacolet Mills,South Carolina,Southeast
62375,Pageland,South Carolina,Southeast
62376,Pamplico,South Carolina,Southeast
62377,Parksville,South Carolina,Southeast
62378,Patrick,South Carolina,Southeast
62379,Pauline,South Carolina,Southeast
62380,Pawleys Island,South Carolina,Southeast
62381,Paxville,South Carolina,Southeast
62382,Peak,South Carolina,Southeast
62383,Pee Dee,South Carolina,Southeast
62384,Pelion,South Carolina,Southeast
62385,Pelzer,South Carolina,Southeast
62386,Pendleton,South Carolina,Southeast
62387,Perry,South Carolina,Southeast
62388,Pickens,South Carolina,Southeast
62389,Piedmont,South Carolina,Southeast
62390,Pine Ridge,South Carolina,Southeast
62391,Pineland,South Carolina,Southeast
62392,Pineville,South Carolina,Southeast
62393,Pinewood,South Carolina,Southeast
62394,Pinopolis,South Carolina,Southeast
62395,Plantersville,South Carolina,Southeast
62396,Plum Branch,South Carolina,Southeast
62397,Pocalla Springs,South Carolina,Southeast
62398,Pomaria,South Carolina,Southeast
62399,Port Royal,South Carolina,Southeast
62400,Poston,South Carolina,Southeast
62401,Powdersville,South Carolina,Southeast
62402,Princeton,South Carolina,Southeast
62403,Privateer,South Carolina,Southeast
62404,Promised Land,South Carolina,Southeast
62405,Prosperity,South Carolina,Southeast
62406,Quinby,South Carolina,Southeast
62407,Rains,South Carolina,Southeast
62408,Ravenel,South Carolina,Southeast
62409,Ravenwood,South Carolina,Southeast
62410,Red Bank,South Carolina,Southeast
62411,Red Hill,South Carolina,Southeast
62412,Reevesville,South Carolina,Southeast
62413,Reidville,South Carolina,Southeast
62414,Rembert,South Carolina,Southeast
62415,Richburg,South Carolina,Southeast
62416,Richtex,South Carolina,Southeast
62417,Ridge Spring,South Carolina,Southeast
62418,Ridgeland,South Carolina,Southeast
62419,Ridgeville,South Carolina,Southeast
62420,Ridgeway,South Carolina,Southeast
62421,Rimini,South Carolina,Southeast
62422,Rion,South Carolina,Southeast
62423,Riverview,South Carolina,Southeast
62424,Rock Hill,South Carolina,Southeast
62425,Rockville,South Carolina,Southeast
62426,Rodman,South Carolina,Southeast
62427,Roebuck,South Carolina,Southeast
62428,Rowesville,South Carolina,Southeast
62429,Ruby,South Carolina,Southeast
62430,Ruffin,South Carolina,Southeast
62431,Russellville,South Carolina,Southeast
62432,Saint Andrews,South Carolina,Southeast
62433,Saint Charles,South Carolina,Southeast
62434,Saint George,South Carolina,Southeast
62435,Saint Matthews,South Carolina,Southeast
62436,Saint Stephen,South Carolina,Southeast
62437,Salem,South Carolina,Southeast
62438,Salley,South Carolina,Southeast
62439,Salters,South Carolina,Southeast
62440,Saluda,South Carolina,Southeast
62441,Sandy Springs,South Carolina,Southeast
62442,Sans Souci,South Carolina,Southeast
62443,Santee,South Carolina,Southeast
62444,Saxon,South Carolina,Southeast
62445,Scotia,South Carolina,Southeast
62446,Scranton,South Carolina,Southeast
62447,Seabrook Island,South Carolina,Southeast
62448,Sellers,South Carolina,Southeast
62449,Seneca,South Carolina,Southeast
62450,Sharon,South Carolina,Southeast
62451,Sheldon,South Carolina,Southeast
62452,Shelton,South Carolina,Southeast
62453,Shiloh,South Carolina,Southeast
62454,Shulerville,South Carolina,Southeast
62455,Silverstreet,South Carolina,Southeast
62456,Simpsonville,South Carolina,Southeast
62457,Six Mile,South Carolina,Southeast
62458,Slater,South Carolina,Southeast
62459,Smoaks,South Carolina,Southeast
62460,Smyrna,South Carolina,Southeast
62461,Snelling,South Carolina,Southeast
62462,Socastee,South Carolina,Southeast
62463,Society Hill,South Carolina,Southeast
62464,South Congaree,South Carolina,Southeast
62465,Spartanburg,South Carolina,Southeast
62466,Springdale,South Carolina,Southeast
62467,Springfield,South Carolina,Southeast
62468,Starr,South Carolina,Southeast
62469,Startex,South Carolina,Southeast
62470,Stateburg,South Carolina,Southeast
62471,Stuckey,South Carolina,Southeast
62472,Sullivan's Island,South Carolina,Southeast
62473,Summerton,South Carolina,Southeast
62474,Summerville,South Carolina,Southeast
62475,Summit,South Carolina,Southeast
62476,Sumter,South Carolina,Southeast
62477,Surfside Beach,South Carolina,Southeast
62478,Swansea,South Carolina,Southeast
62479,Sycamore,South Carolina,Southeast
62480,Tatum,South Carolina,Southeast
62481,Taylors,South Carolina,Southeast
62482,Tega Cay,South Carolina,Southeast
62483,Tigerville,South Carolina,Southeast
62484,Tillman,South Carolina,Southeast
62485,Timmonsville,South Carolina,Southeast
62486,Toddville,South Carolina,Southeast
62487,Townville,South Carolina,Southeast
62488,Tradesville,South Carolina,Southeast
62489,Travelers Rest,South Carolina,Southeast
62490,Trenton,South Carolina,Southeast
62491,Troy,South Carolina,Southeast
62492,Turbeville,South Carolina,Southeast
62493,Ulmer,South Carolina,Southeast
62494,Union,South Carolina,Southeast
62495,Utica,South Carolina,Southeast
62496,Valley Falls,South Carolina,Southeast
62497,Vance,South Carolina,Southeast
62498,Varnville,South Carolina,Southeast
62499,Vaucluse,South Carolina,Southeast
62500,Verdery,South Carolina,Southeast
62501,Wagener,South Carolina,Southeast
62502,Walhalla,South Carolina,Southeast
62503,Wallace,South Carolina,Southeast
62504,Walterboro,South Carolina,Southeast
62505,Wando,South Carolina,Southeast
62506,Ward,South Carolina,Southeast
62507,Ware Place,South Carolina,Southeast
62508,Ware Shoals,South Carolina,Southeast
62509,Warrenville,South Carolina,Southeast
62510,Wateree,South Carolina,Southeast
62511,Waterloo,South Carolina,Southeast
62512,Wedgefield,South Carolina,Southeast
62513,Welcome,South Carolina,Southeast
62514,Wellford,South Carolina,Southeast
62515,West Columbia,South Carolina,Southeast
62516,West Pelzer,South Carolina,Southeast
62517,West Union,South Carolina,Southeast
62518,Westminster,South Carolina,Southeast
62519,Westville,South Carolina,Southeast
62520,White Oak,South Carolina,Southeast
62521,Whitmire,South Carolina,Southeast
62522,Williams,South Carolina,Southeast
62523,Williamston,South Carolina,Southeast
62524,Willington,South Carolina,Southeast
62525,Williston,South Carolina,Southeast
62526,Windsor,South Carolina,Southeast
62527,Winnsboro,South Carolina,Southeast
62528,Winnsboro Mills,South Carolina,Southeast
62529,Wisacky,South Carolina,Southeast
62530,Woodford,South Carolina,Southeast
62531,Woodruff,South Carolina,Southeast
62532,Yemassee,South Carolina,Southeast
62533,York,South Carolina,Southeast
62534,Lohrville,Iowa,Plains
62535,Lone Rock,Iowa,Plains
62536,Lone Tree,Iowa,Plains
62537,Long Grove,Iowa,Plains
62538,Lorimor,Iowa,Plains
62539,Lost Nation,Iowa,Plains
62540,Lourdes,Iowa,Plains
62541,Loveland,Iowa,Plains
62542,Lovilia,Iowa,Plains
